127	1	I am still salivating over the delicious meal I had here!    Starters: my 3 college buddies and I shared the beer battered maui onion rings (the best onion rings I've ever had) along with the truffle parmesan fries.  The portions were so generous we didn't even finish them!   Milkshake: I didn't even know pudding on top of a milkshake could be a thing but oh boy does it take this icy treat to the next level!  I opted for Shake #4 (crme brle pudding + oreo shake + oreo cookie) and it was so delicious that I inhaled it in record time.  It was one of those genius concoctions in which I wish it was in a bottomless glass.  Word of advice: use the large straw they give as a way to scoop up every last drip of pudding   Burger: I've had so many incredible burgers from the East to the West Coast that I wasn't expecting to be as blown away by the Hell's Kitchen Burger as I was! They grind the patty blend onsite and this leads to the most flavorful and juicy burger you could ever imagine.  Add in the asadero cheese, roasted jalapeo peppers, avocado, and oven roasted tomato and you have one of the most flavorful culinary experiences of all-time.
128	0	Other than the hella hyped up frozen hot chocolate, this place is mediocre at best. I ordered the chicken tenders appetizer with 3 dipping sauces. And I swear, the chicken tasted like paper. It only tasted okay when I dipped it in a sauce. I didn't even wanna eat it after I got a box for it and brought it with me back to my hotel.   The next day, I went back again before the end of my trip. I ordered the chili since I was starting to feel sick from the whole weekend. After eating half of the bowl, I couldn't finish it because it was so spicy. It was very good though, since it had filet mignon chunks in it. But the spice was just too overwhelming.   Next time, I'll just have the frozen hot chocolate and that's it. I'm done giving their food more chances, only to be let down on more than one occasion.
129	0	Avoid. Used to be good. They wont steam the crab legs for you unless you're a VIP member. Guess my $30 isn't good enough for them, yours probably isn't either. Go elsewhere, don't be left with a bad taste in your mouth. The food selections are hit and miss. Scampi, prime rib, sausage n peppers, fajitas and guacamole is ok. Bunch of other stuff not so great. Service is questionable. They only pick up dirty plates-eventually. You have to get your own drinks. No purified water, just tap.
130	0	I guess memorial day weekend was not a good time for tao. Everyone was pissed because we were all there to see Kaskade who didn't even come on until 2. it was supposed to be a 6 hour set and along with that all of the employees kept saying he was coming on at 1. Maybe it would be better to go on a not so popular weekend. I literally couldn't even walk without being seriously scared that I was going to die by stampede. Other than that the decor was cool and if you eat at the restaurant girls are free and guys are half off. It was alright...
131	1	https://s3-media1.ak.yelpcdn.com/photo/980tn8PIu-X7nBaOgXV70w/l.jpg "My biggest nightmare would be if the kids ever came up to me and said 'Dad, I'm a vegetarian.' Then I would sit them on the fence and electrocute them." Gordon Ramsay.   There are no reservations to be had at Gordon Ramsay's Steak for several days. So this is going to take luck. The first thing a gambler does coming to Vegas is take a picture at the 'Welcome To Fabulous Las Vegas Nevada' lucky charm sign. https://s3-media2.ak.yelpcdn.com/photo/IFERi6P39XsJOrl_AzpChA/l.jpg  The restaurant opens at 5PM. The weather is hot so I gamble that I can get a table at the bar between 5 and 6. Bar tables do not require a reservation. I show at 5:30 and there is a premium table available. Yes, call this 'Money Won.' and is twice as sweet.  Immediately capturing your attention is an eye-catching, restaurant-wide Union Jack ceiling mural and custom neon sculpture. I also notice a second level up high with table service. Above our table, beautiful art. https://s3-media1.ak.yelpcdn.com/photo/pBkqb4nx71dwjzX0EF9sMg/l.jpg https://s3-media1.ak.yelpcdn.com/photo/ODjyscGCUYvevvQKXc-0xQ/l.jpg  My Lady and I are welcomed by sexy kittens dolled up in tight black uniform dresses with back seam stockings. Stunning. Plus handsomely tailored butchers in white aprons buttoned in to the French blue shirts, red ties to bring together the Union Jack colors that paint the ceiling overhead.  We begin with bottles of Ty Nant water in both still and sparkling. https://s3-media1.ak.yelpcdn.com/photo/EbsWcX68gAG02dKH-G86KQ/l.jpg  The bread street kitchen served up a variety of muffins and slices of mouth watering pleasure. https://s3-media1.ak.yelpcdn.com/photo/EPYbOqDhVWpNMtndVYj5Uw/l.jpg  Cocktails arrive. For me, a strawberry martini and my sweet, a margarita.   And now our eye melting menu.  Asparagus Soup 17 / 18 dungeness crab, parmesan custard, pickled white asparagus, smoked salmon caviar. https://s3-media4.ak.yelpcdn.com/photo/whjSG-PxX2XI5Kr1dfoRiQ/l.jpg  Fingerling Potatoes 11 / 12  parmesan, truffle https://s3-media1.ak.yelpcdn.com/photo/MhBW6FK1j5WPJsUFxHQcew/l.jpg  Fisherman's Grill 46 / 48 maine lobster, mussels, scallop, seasonal fish, vadouvan curry aioli. https://s3-media3.ak.yelpcdn.com/photo/DKzhdfnsth3GmznVXOKVDQ/l.jpg https://s3-media2.ak.yelpcdn.com/photo/xN47BKFOaltdMo3CvFOKBw/l.jpg  Every meal in Sin City requires a happy ending. We shared the Tropical Coconut Panna Cotta dessert. That little crispy thing on top is called a "sugar tuile." https://s3-media4.ak.yelpcdn.com/photo/QDk8JLuaH78aDGt99P7TDw/l.jpg  And finally after conquering such a larger than life dinner I finish with a three cup French Press coffee, presented with an assortment of chocolate and liquor-dipped spoons to up the flavor ante.  Amaretto liqueur was the first spoon.  https://s3-media1.ak.yelpcdn.com/photo/iFRdaf3dcBS0ATDMIEXlHA/l.jpg https://s3-media3.ak.yelpcdn.com/photo/JR2xvdwWH0PnHTpM5SOh3w/l.jpg  Details, Details.
132	1	I'll keep it short. As with most things in Vegas, you get what you pay for. Try the shell fish appetizer- it has a high price tag for an appetizer but you won't have a better variety of fresh seafood presented to you better than this. The wagyu beef skirt steak (like most American wagyu, this wasn't real wagyu, but an incredibly close offering) was incredible! The beef Wellington was good except the dough fell off the steak because the knives weren't serrated to cut clean through. They don't do serrated knives because they claim it tears the meat. Disagree with that but that's ok. Overall great restaurant and you might get a chance to see a celebrity chef at work.
133	1	Hidden little gem in Cosmopolitan hotel! This place has no signs, and they do not advertise it. It's one of those... if you know about it type of thing. Funny thing is, I learned about Secret Pizza in an airplane, and knew I just had to try it for myself.  It's tucked away in a little hallway, full of people who just got done clubbing. I guess some can easily say it's drunk people food. Absolutely not!! I believe they do not advertise it because it is "Secret Pizza" after all.. I think this place would appeal more to the young adults. There are no actual tables, and just a little bar counter with a few stools and chairs... maybe five? There wasn't really a place to eat, and it would have been pretty awkward to eat there while the line of people stare at you because of the way it was arranged. I recommend getting take-out! Long line, but they do try to get you out of there as quickly as possible. The crust is extremely thin I assume so it can cook much quicker, some of the veggies are pre-cooked in advance, and the mushroom is sliced paper thin to reduce cooking time.  I've eaten pizza from here at least 10 times, and I think it's safe to say it's my absolute favorite pizza joint!   The pizza is delicious! I think it's one of the best one's I've ever had. I still crave it...... WHYYYY do you have to be sooo far away!?!? Well I think only in vegas will I be willing to cough up $40ish for my pizza. Worth every penny though!! The slices are very big, and they are pretty generous with their toppings. I ate at almost every eatery/ restaurant in Cosmo, and I must say, this place was my favorite! I had to eat here twice, and still craved for more!! The menu is literately typed and printed on normal computer paper. The cover of the menu simply says "Pizza"  I ordered a Five Toppings "Pie"  $29.00 -18 inches, 10 slices. Each Additional topping was $2.25 Toppings Pepperoni Sliced Sausage - Yum! Meatballs Roasted Tomatoes Fresh Garlic- Added a very nice touch Green Peppers Mushrooms-sliced so paper thin to reduce cook time..almost couldn't taste it! ): Onions Ricotta  Overall, I can't wait to go back!! I would highly recommend this place, enjoy!!!
134	1	Little gem away from the strip.  Very creative and mouth watering burgers. Ok, the fries are amazing too.  We got the truffle fries and the chili fries.  Both are super tasty. The black and green burger,  the Kiki burger and the regular bacon cheese burger were out of this world!  The blending of the flavors and the quality of the craftsmanship elevated these burgers to a new high. I'm not even done with lunch that I'm completing this review. Amazing experience and absolutely delicious food.
135	0	Was craving a frozen hot chocolate all week long prior to going to Vegas, so I walked down here after doing a bit of shopping at the Forum shops. Seeing as how I was ONLY gonna get a frozen hot chocolate, I went to the line outside and thought, oh, this is going to move fast cuz there's only 4 people in front of me.   Waiting  Waiting  Waiting  Waiting  20 min later, I finally get to the front of the line. SLOWEST MOVING LINE EVER! Why do they not have more people working here when the line moves at the speed of molasses. My grandma can do cartwheels faster.   Anywhoo, after paying a ridiculous $10 and waiting over 20 min, i finally had my meh frozen hot chocolate. Wasn't as good as the first time I had it. I feel sorry for the people who were waiting behind me in the growing line.
136	1	Tropical cocktails in colored pictures and in massive glass globes, pink neons lights cast strange shadows on the faux foliage, gilded mirrors makes the room look like a ballroom while the cocktail servers, clad in floor-length ball gowns and soft sex voices, sashay around the bubbling fire pit.   Strange place. But yes, I still take every one of my out-of-town friends here. Every single one.
137	1	The ambiance sells this place. Old school Vegas lives here. Reason enough to visit.  The lounge is a great place. Sit around the fire in water and enjoy the blue neon glow. Wait staff varies. I have been to this place many time spanning 2 decades. I love the joint but the waitresses are hit and miss. Often a miss. My recent visit she was pretty slow both speed and on the uptake. Bartender is good though and again, the place is just cool to visit.   Restaurant side is also a visual splendor. Food is "OK". Edible but you are not going to leave saying "wow great food". Unless all you care about is portion which 90% of the tourists seem to fall into (large eating large).   I would tell anyone to visit both restaurant and lounge side for an experience the rest of Vegas has lost. Great date spot.  For movie buffs the scene in Casino were Sam and Ginger are sitting having a drink and she returns to be asked "any change" ... that's the Peppermill lounge.
138	0	On our 3 day streak eating buffet (we've been to Bellagio, Mirage, and Wynn for dinner/lunch), Aria buffet was the worst quality of foods, and unbelievably unfriendly staff off all hotels. Fail expectations for the price.   Rancid shrimp dumpling (Har gow), so bad I spit it out. Shrimp cocktail that still has its shell unremoved. Oysters were fishy and sloppy, a sign that expired. Cold king crags legs that were overcooked. People went through them because a. Lot of them were just undesirable and people picked all over them leaving only scraps. Nothing remarkable.  Esther showed us to our table. She failed to let us in after we had walked to check out the food, only to tell us to go back to end of line, no exception. She unwilling to make better of the situation by letting us use mlife line.  Staff only care about their responsibilities and won't call server too come to you, even though ours was no where to be found.  Don't go here for buffet. Terrible food terrible service.  Tip: go to Wynn for best flood Best service.
139	1	While I'm usually a traditionalist and love my prawns with heads on, tentacles flailing, and beady eyes glaring at me,* I am willing to give Lotus a little hug...because if you take fat, juicy shrimp, glaze them with some sweet and hot sauce wrap them in bacon and fry them until the bacon is crisp and the juices from the bottom dweller are oozing about, you've got yourself an amazing dish that should never be passed up. I don't care how (in)authentic an appetizer it is, as long as it screams CRASH BANG BOOM in my mouth, that's all that really matters.   And then there's the vegetable dish complete with various stir fried vegetables that seems as though they've been sitting in a vat of chili oil for years. They're spicy, juicy and perfect. The pepper seeds through the dish let you know that this is a Thai serious dish and you better damn well order sticky rice to offset some of that fire ferocity.   Lotus. A flow. A sweet, pretty pink flower. So innocent. So harmless. Has turned my mouth into a raving lunatic. I want to go back to Vegas...but not for the grand casinos and the sexy showgirls, but for the bacon wrapped shrimp and an entree so unbelievably piquant that I'll have to return...to know that the Lotus wasn't just a mirage.   *Kidding. I hate things with heads.
140	1	This is our special occasion restaurant even though it's not too fancy. It's kind of in the ghetto, but it is so worth the drive.  Everything I have ever had here is fantastic.  Not sure what it's called on the menu, but the crispy prawns with their heads are super yummy... and the drunken noodles, nam kao tod, tom kah kai soup, coconut ice cream which seems like it is home made, sticky rice dessert, etc. are all unbelievable.  Oh I can't forget and my new fave green papaya salad...so nummy!
141	1	The Egg & I has got to be the best breakfast dining experience I've had in Vegas. The place is busy because the food is excellent for a really good price and the service is very good.  Food: 1) Banana Nut Muffin was the best I've ever tried so far. You could tell they used a lot of butter because it was so soft and flavorful! 2) Benedict - The eggs were poached perfectly and the hollandaise sauce was amazing. Perfect execution of this dish. 3) Ranch potatoes were FANTASTIC. They were seasoned perfectly and not overly salty. They didn't have that heavy, thick potato texture. It was lightly crispy on the outside and soft on the inside.  Service: The hostesses knew how to handle the influx of people waiting and the servers were friendly, helpful, and very efficient. We even got water refills without even having to ask.
142	0	I wanted to love this restaurant..., I truly did because I heard Jose Andres was the Chef owner and as a DC resident I love anything Jose Andres!! One night my girl friends got take out after a long day of partying but her sister is a foodie so the fact she said her Seafood noodle dish didn't have lobster and it's $50 and then  said her food was  not  good, I became  worried because I was really excited about eating there. So Saturday after a long day at A Cedric Gervais pool party, hungover and starving we went to eat here and the food was not good at all. It was salty it tasted like MSG and I felt sick after my meal. I wouldn't be too excited to eat here again . Sooooo Disappointed :/
143	1	This place immediately ranked in my top 10 restaurants list. The concept is cool - burger and milkshake bar - and the create-your-own burger is a great touch. What is more Vegas than the option to make your own burger and top it with a lobster tail or just have a plain ol' cheeseburger? This is what I love about Vegas, culinary free reign in every shape and size at every price point. Viva!  I had a turkey burger with caramelized veggies, a side of fries, and a Nutella milkshake. Talk about heaven! The flavors were great, quality was very good, prices were fair, service was attentive, and just an all around great lunch. I would go back in a heartbeat!
144	0	one word - OVERRATED!  The fam bamz decided to come here for an afternoon snack.  We heard about the rave of the "Frozen Hot Chocolate" and wanted to find out what the hype was all about.  It was around 3pm and to be expected, the place was mad busy.  There was an hour and 1/2 wait for a party of 8.  There was plenty of outdoor tables and the weather was absolutely phenomenal during the month of March. We decided to try out their take out orders.  It's a limited menu but again, we were there strictly for dessert.  We were in line for 45 minutes.  I don't understand why there was a long wait when the orders consisted of ice cream.  I passed on the frozen hot chocolate - why do I need to spend $15 on a milkshake?  I went with the huge chocolate donut and the Forbidden Sundae which consisted of chocolate cake, chocolate and vanilla cream, whip cream, chocolate syrup, and a cherry on top.  I waited another 15 minutes for my order to be prepared.  I saw my sundae sitting on the counter underneath an air vent that was melting my ice cream. It took another 10 minutes for the server to grab my donut.  By the time I was handed my sundae, the whip cream turned into milk and spilled over the cheesy cup.  The cake was hard and chewy.  The ice cream underneath and had already turned into mush.  It was the MESSIEST sundae I have ever dealt with.  It was sooo messy, that it got me angry and I just wanted to throw it away! The donut was nothing special....just  big.  This was the worst experience ever! Everyone wants to eat here because of the movie; well, I'm hear to tell you that the service and food is below standard!  WASTE OF MONEY AND TIME!  If you want real ice cream, come over to the bay area and hit up MITCHELL'S!  Mitchell's is worth standing in line for!
145	0	I'm about to go on a Vegas binge sometime soon, this review was supposed to come earlier but I've been busy this whole year! Anyways, I digress, here are some quick tips:  1. At time of writing, Bayside Buffet does still have discounts through MyVegas the facebook/iphone app.   2. Strategic timing is key. If you come at 10:45 AM for Breakfast M-F, you can get in for $17.99 and then stay for lunch when it's bumped up to $21.99. This is just common Vegas buffet savvy though! However, this DOES NOT work for dinner as it does start at 4:30 PM regardless of the day.  3. Brunch begins at 7:00-2:30 on Saturdays/Sundays.   We rolled in on a lazy Saturday afternoon around 1:00 PM towards the tail end of brunch. We knew that there might be a lot of people waiting to get in, but we weren't prepared to see that the line was pretty much completely empty. Regardless, we walked up presented our MyVegas discount to get in for 2 for 1 without problems, and then walked up to the buffet.  I remember around twelve years back heading to the Bayside for the best crab and the best desserts on the strip. A lot has changed for the worse. It seemed as though almost everything that we had was either lukewarm or cold. Even things that were supposed to be under heat lamps were still cold!  Still, being hungry, we decided to sample what they had to offer. I picked up various pieces of meat from the grill, some italian dishes, and tried their sushi. One of the things I figured out quickly was their was really low quality and the steaks that they had were mostly tasteless and full of gristle.  Furthermore, the pasta sauces were watered down and the sushi was a complete utter joke. Then again, sushi at Vegas buffets are usually not really top notch at all, but this was just seaweed covered disgusting, cold, and hard rice.  The dessert section was not any better. Most of the stuff was melting and leftover chocolate streaks from stuff already taken by other guests was all over the plates. Most places at least replace the plates that food was taken off of.  Anyways, what upset my girlfriend and I the most was one particular dish. There was a baked rolled up piece of salmon that seemed like it was going to be hot. As I cut into it and opened it up, I discovered that the inside seemed to be raw. Note, this was not some sort of fancy salmon tartar or salmon sashimi, this was supposed to be a baked piece of salmon that was fully cooked.   Anyways, I notified the waiter who promised to talk to the chef. I watched this interaction to see what would happen. The chef talked with the waiter, looked at the fish, set it down, and went back to laughing and talking to another coworker. The waiter came back and told me that the chef said it was cooked, but when I asked for the waiter's opinion he told me he wouldn't have eaten it because it looked raw.   At this point, I asked for a manager. I couldn't believe that the chef would be so careless with his guests. If he truly believed that the fish was cooked, then he should have come back and served that piece of fish to me. Instead, he didn't even come to hear my feedback or anything. Anyways, the manager chewed out the chef, took note that really almost everything was cold, and also comped our meal. So props to the manager who deserves 5 stars, but the rest of the buffet deserves 0 stars.  I would not come back to the Bayside Buffet, but perhaps your experience will be better! Best of luck to you all! :)
146	1	Ordered the "Las Vegas" dinner for two, was worried it wouldn't be enough food for two but we were completely wrong, it was more than enough, essentially a sampler of an array of meats and side dishes they offer. Everything was absolutely delicious, steak, prawns, chicken, all the meat was very tender and you grill it yourself, great service.
147	1	Every time I come to Vegas this place is a must. The servers are very sweet (shout out to Jessica, our amazing server, who told us to go for the waffle with strawberries and cream - it was amazing and fluffy and warm and oh man. Miss it already. Sigh) and their little egg notification for need something/satisfied) is adorable. Go. You won't regret it.  Get the skillet. Their potatoes are SO GOOD.   Check in for their free banana nut muffin. It's also SO GOOD.   What are you waiting for? Go!!!
148	1	I came here specifically for the Urth Burger with no intention to even glance at the milkshake section of the menu. But somehow my eyes were caught by the words "Guava Float."  Damn, that sounds good. Skyy Citrus Vodka, house-made guava soda, coconut sorbet, pink bubble sugar, completely dairy-free! I just had to order it. Damn... http://su.pr/1OTBxJ  Sipping on this fruity paradise made the atmosphere a little more tolerable. You see, I had flown into Vegas early that morning, spent most of the afternoon walking all around the strip and all I wanted was a quiet relaxing dinner. Little did I know that the Marquee nightclub was right next door and Holsteins tries to draw in that Saturday night crowd with a DJ playing loud booming music and having the waitresses wear short, tight, red dresses. But somehow, the Guava Float ($11) made all of that tolerable. I couldn't taste the booze but I was feeling that buzz :)  The Urth Burger ($13) was rockin! House-made vegan patty, lettuce, tomato, cucumber, sprouts & avocado. Yummmmmm!!! The skinny fries that it came with were also dangerously addictive. http://su.pr/2KKpvM  The artwork in here, which I think is created by a local artist, is kickass! One of my favorites: http://su.pr/6tjK9n  As good as everything was, it was also extremely filling. Thank goodness for leftovers that save me money while in Vegas! And yes, next day Urth Burger with skinny fries are still good!  Great food, great service, fun atmosphere. Who would've thought that a vegan can not only survive but be amazed by a burger & milkshake restaurant! Viva Las Vegas :)
149	0	I had a bad experience, although the hotel itself is not bad.  I was feeling ill during my stay (I was pregnant and didn't know it), and had been doubled over in bed with my iPod to comfort me.  I left the iPod in the sheets unknowingly, and when we checked out, I must have left it there.  Later that day, I called the LVH reporting I had most certainly left my iPod in the room (it has never been found in our possession since).  They sent someone up to look for it, but it was nowhere to be found, and housekeeping had already been through there.  It had not been turned in by housekeeping.  I don't know how many hotels hold housekeeping accountable, but they were never able to find out who took it.  Some housekeeping person has a very nice gift now.    Bummer.  As for the hotel, we find it to be a good deal, so we stay there occasionally.  It has decent restaurants and lively hallways.  The rooms are clean and attractive enough.  It's too bad they don't have a way of finding out who cleaned certain rooms to determine which of their staff are thieves.  Not sure how many hotels are able to do this anyways.  The experience was enough to make me not want to stay there next time.
150	1	The dipping sauces for the grilled meat were great! Highly recommend the happy hour. I had the spicy chicken with lemon sauce, broccoli, and the mushroom medley on brown rice. Definitely a good place if you're trying to eat healthy and on the cheap in Vegas.
151	0	Do not stay here! The room was so disgusting that I could not even spend the night. There were stains all over the carpet, it smelled musty/moldy, the bathroom was falling apart (i.e. the floor was missing pieces, the counter was stained, the shower was dirty), and on top of all of this the walls were paper thin! My fiance and I were only there 10 minutes before our neighbors arrived and we could hear their entire conversation. I understand not to expect much at the low rate they offer, but the fact that I couldn't even take my shoes off or was willing to put any of my belongings on the bed was enough to force me out of there. There are far better places to stay in Vegas!!
152	1	Wow, this place doesn't mess around with their chicken and waffles.  The chicken is roasted to perfection, they put bits of bacon in the waffle batter, and it comes with the most devine vanilla syrup ever.  This place has some of the best french bread I've ever had and their chocolate "bouchons" (basically chocolate cake in small cylinder shapes) go perfectly with the three different ice creams served on top.
153	0	Unfortunately, this bar has false advertisement provided by desperate promoters outside the bar. First off they give you a bracelet and make you believe that the entrance is free, when it really wasn't.  Second,  the promoter told us that the bar closes at 4 am, we got there about 2 am and they ended kicking everybody out at 315. FALSE ADVERTISEMENT!  I'll never go back.
154	1	Had an early dinner here with my bff.  We shared a liter of wine, and it was the best stinkin cab I have ever had.  Sadly, I don't remember what it was.. maybe cuz of the 1/2 liter of wine I had that night.  haha.    The food here is amazing!  Started with the hazelnut beet salad and wine glazed pork belly.. the salad had pickled ramps that were so tasty!  No strong onion flavor.. it almost tasted like asparagus with a light spring onion taste. And the pork belly was crispy and creamy at the same time!  Served with a ramp custard, the two were a match made in heaven.    For the main course, I had the pork loin served with a baked ramp custard, roasted Anjou pears and morels... To die for! Kinda tasted like Korean food.. which is a good thing.  Pork and green onion pancake (sahm gyup sal and pah jun).  My friend had the lamb, but I can't say too much about that since I don't like lamb.  :)  For dessert.. we had the creme brulee and Ill Flotante.  The creme brulee was pretty standard, but the ill flotante was like a fluffy cloud of dreamy goodness.  Haha.  it was soooo amazing!  airy meringue in a sea of anglaise and a little gravy boat of fleur de sel caramel sauce.. holy mother of all good desserts.    For the two of us, we spent close to 300.. yes, it's pricey, but for a splurge meal, it's as good as it gets!
155	0	Love the frozen hot chocolates but the service was really bad for us!! We sat down and waited for ten minutes and had to flag someone down to ask to take our order. "I'll find a server for you."  was his response. A family sat down right after and a server tended to them right away. We looked around and noticed that we were the minorities. Id hate to pull the race card but thats how I'm perceiving it. Disappointed is what I am.
156	0	What a disappointment! The food at our local hospital cafeteria is so much better! The "prime rib" was steamed. The turkey breast dry. The salads were messy. The sushi rolls tasted "off". And to add insult to injury we were seated in kiddie land. Why? We had no children with us. And we were seated where all the children (I counted 12, with different families/tables, under the age of 5) were going ultra sonic. There were plenty of tables available elsewhere. We pointed this out to the hostess who pointed to a table....2 feet away. Duh. Very annoying experience. This buffet was much better in 2004.
157	0	Our group ate a predetermined BBQ meal consisting of chicken, beef rib, beans, corn on the cob, salad, and a roll. Paula Deen would be proud. Much of the food I had in AZ was piss poor. I was hoping to order off the menu which I assume has got to be better. The view isn't all that great either. What is there to look at? The buildings downtown waaaay off in the distance?  The urinals(2) in the men's room are placed right next to each other almost like it's designed for siamese twins to pee in. There is no divider. What a joy to have some idiot step up and piss that close to me. I could only picture there being splatter all over my jacket & pants. Ugh, what an ordeal.
158	1	If your looking for a great Breakfast spot in the LV area, look no further.  This place was great.  I ordered 2 eggs over-easy, with Potatoes and bacon.  My wife got an omlet.  We also ordered a biscuits and gravy.  Everything was AMAZING!!!!!!  It can get kind of crowded in the AM on the weekends but its worth it.
159	1	This was a positively sublime burger-eating experience.  When in town for a weekend, this was the one place I wanted to make sure I stopped by, and I wasn't disappointed.  Buddy and I each ordered the kobe beef burger and couldn't have been happier.  The meat was prepared perfectly, and the list of available toppings was extensive.  I love that the toppings went from mild to wild and cheap to expensive.  This is probably the only place where one could get a burger with both shaved truffle slices and velveeta.  I went with carmelized onions and gorgonzola - delicious!  As others have said, you must try the sweet potato fries.  They are well worth the extra expense and are scrumptious.  One last piece of advice - do the call-ahead seating.  The restaurant doesn't do reservations, but you can call ahead up to a half hour.  My buddy and I did this and were able to walk right in upon arrival.  The place was packed, and the relatively huge line that formed behind us didn't care for us all that much.  In the end, the price was more than reasonable, given how well-prepared and customizable the meal is.  There may be a better burger somewhere else, but I certainly have yet to find it.
160	0	my friends and i stayed @ T.I. last week and and while waiting for our check in we went  to eat at my first Vegas buffet.  Ive had better "free school lunch" food! the only saving grace to this place was the dessert station, and the only standout there was the  Mini Crme brle
161	0	I've been to Tao about 6 times in the past 2.5 years and I've always wondered...what is the big deal?  Yes, the venue itself is pretty sweet...but pack it in with hundreds of sweaty people? Not so crazy about it.  The first time I came to Tao, I had a blast. The second time was great as well, and it just manages to go down hill from there.  The club is large and has several levels, a huge dance floor and a few different rooms to explore.  Not to mention Tao Beach that they managed to slap on the last couple of years.  It ended up just being an extra line to stand in getting in and out of Tao Beach.  Tao, to me, is an overrated, over-crowded club that isn't worth the hassle.  There are TONS of promoters for the club...and if you manage to walk around the Venetian during the day without getting hassled by one, I'll give you $1.  I think the endless lines and lists and eager club goers to get into this club is because of the promoters and the name itself.  So bravo! The people over at Tao accomplished what they were going for.  However, aside from the cool Asian-influenced decor and the HOT rose petal girls sitting in bath tubs, nothing else makes the club super worthwhile.  The crowd is about a B to B+, though the more people they let in, the scale starts to slide down a little.  Who would I recommend the club to? Co-workers I don't like.  It's just way too damn crowded.
162	1	It can be a long wait but it is definitely worth it!  I've been here twice on Saturday's and usually wait between 15-30 minutes and that was for 2 people.  Can't remember what I got the first time but I know I enjoyed it because I came back for seconds. The service is great, and they even have these placards on the table to let your server know you need service instead of being that person to flag them down. Very useful. Highly recommended!
163	0	Our dinner at the MGM Grand Buffet was horrible.  For $40 per person you think they would offer something that tastes good.  Everything we tried lacked flavor, even the crab.  I've never had crab legs that were absolutely flavorless.  The desserts were OK, but why pay $40 per person for dessert.
164	1	One word:  Ridiculousness.  I already knew Bachi Burger was amazing before their appearance on Triple D, but they really have outdone themselves with one of their newest burgers.  But first! The appetizers!  I had the oxtail chili cheese fries for the first time. The chili is sweet unlike the norm. And I liked the spicy mayo-like sauce that was drizzled with it. Lots of flavor and definitely filling. Make sure you share this one!  I also had their pork belly steamed buns. A nice thick, tender piece of pork belly in every white, fluffy bun. The pork belly was melt-in-your-mouth amazing, but the sweet hoisin-like sauce was the best. I could drink that.  Now onto the main attraction! I saw their Shogun burger written on their chalkboard of specials and I knew I had to have it. A burger made with a wagyu beef patty, foie gras, unagi, Asian pear and miso butter with a Yamamomo peach as a palette cleanser.   They had me at foie gras.  I come from Cali where the delicacy was recently banned, so I was all in with this burger!  You start off with the Yamamomo peach which looks more like a piece of lychee. It's the sweetest piece of fruit you'll probably ever have. Good stuff.  After you take one bite of the burger, you'll feel like eating it slowly so you can savor each bite. The saltiness from the foie gras enhances the sweetness of the pear and unagi. And there's also a hint of truffle oil on the top of the bun. The combination sounded weird at first, but all the flavors really work together. Probably the best burger I've EVER had, but it has a hefty price of $25... WORTH. EVERY. PENNY.  If you love foie gras and burgers, you definitely have to try it. Share it with someone if you have to. Just make it work!  By the way, there always seems to be a wait here, so don't starve yourself too much before you get there (like I did). You need to be awake to try this ridiculousness.   I can't wait for them to open up their next location in Los Angeles!
165	1	Slow service so have plenty of time. LOVE the food here. I recommend almond boba, the ronin burger, steamed buns, fish chips, and hot sake. My kind of night! Art on the wall is cool too. This place isn't for everyone. Seating is a little uncomfortable and you can here everyone else's dumb conversations. You also have to have a palate for this stuff. Also, hard to see from the street so keep your eyes peeled.
166	0	Quite fair.  For reference - I've been to several other churrascarias - from Boston, MA to Nairobi, Kenya.  I came in alone killing some time and needing a quick lunch while out in Vegas for a conference.  To be frank, the food quality at Pampas just kind of lacks.  The salad bar was mostly bland and ill-prepared or overcooked.  The service was fine, but sometimes awkward and at times brusk.  I attend my conference annually and won't be back to Pampas next year.
167	0	The air filtration system in the rooms are in poor condition. On two occasions of my stay here at the hotel, both times my room smelled like wet mops and mildew. I awoke coughing after an uncomfortable rest in a room that's scent choked my lungs.  The lobby staff IS friendly and aside of that, the rooms are , at most, barely tolerable.
168	1	WOOOO, Shake Shack. I still have dreams about you.  I'm so glad we decided to cancel our original lunch plans to stop in here. Best decision we made all day.  The was a bit of a lineup, but it moved quite quickly. After ordering, we're given a buzzer which was cool. A little more organized than calling out numbers. The location was kept very clean and modern inside. It wasn't too hard to find seats, as there is a lot of turn over here and guests are considerate to leave once done their meal.  We wanted to try the original, so we ordered the double, draft root beer and a strawberry shake. All GREAT! The burger was just so melt in your mouth delicious. It was a tad salty, but that didn't stop me from devouring this beast.  The shake was sooo friggen good. I would go back just for a shake, but it would be hard to resist a burger. The root beer was only alright, I'm not sure I would order it again.  Overall, I was amazed. Burgers are one of my favourite foods, I'm not easily amazed by a burger, but when I am, it's so eye opening.   This is a definite must when going to Vegas (or NY)
169	1	Brought a visiting friend here for a relaxed dinner before putting her on the RedEye.  Place was packed early on a Monday, and for good reason.  Absolutely divine.  As other reviewers have mentioned the Crispy Duck Panang is perfection, though, I ordered a level "6" spice and I could have gone up a couple of notches.  Prices are totally reasonable- 2 soup, 2 entree, 4 beers came out to under $70 including tip (and we had leftovers).  Service was prompt but not rushed and very friendly.  Ambiance is somewhat lacking, but food, service and value totally make up the difference.
